Genus Name,Species Name,Synonyms,Family,Order,Class,Common Name,Species Code,Growth Form,Percent Leaf Type,Leaf Type,Growth Rate,Longevity,Height at Maturity (feet)
Eugenia,earhartii,,Myrtaceae,Myrtales,Magnoliopsida,Earhart's stopper,EUEA,Shrub,Hardwood,Evergreen,Moderate,,28
Eugenia,eggersii,Eugenia cacuminis,Myrtaceae,Myrtales,Magnoliopsida,Guasabara,EUEG,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,excelsa,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia excelsa,EUEX1,Tree,Hardwood,Evergreen,,,20
Eugenia,florida,,Myrtaceae,Myrtales,Magnoliopsida,Spanish stopper,EUFL,Tree,Hardwood,Evergreen,,,32
Eugenia,foetida,"Eugenia myrtoides, Eugenia buxifolia",Myrtaceae,Myrtales,Magnoliopsida,Boxleaf stopper,EUFO3,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),18
Eugenia,glabrata,Myrtus glabrata,Myrtaceae,Myrtales,Magnoliopsida,Smooth rodwood,EUGL6,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,haematocarpa,,Myrtaceae,Myrtales,Magnoliopsida,Luquillo mountain stopper,EUHA4,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,involucrata,,Myrtaceae,Myrtales,Magnoliopsida,Cerejeira-do-rio-grande,EUIN,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,koolauensis,Eugenia molokaiana,Myrtaceae,Myrtales,Magnoliopsida,Nioi,EUKO,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,laevis,,Myrtaceae,Myrtales,Magnoliopsida,Bayamon stopper,EULA9,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,ligustrina,Myrtus ligustrina,Myrtaceae,Myrtales,Magnoliopsida,Privet stopper,EULI,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,monticola,"Eugenia monticola var. latifolia, Myrtus monticola, Eugenia maleolens",Myrtaceae,Myrtales,Magnoliopsida,Birdcherry,EUMO,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,myrcianthes,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia myrcianthes,HEED,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),39
Eugenia,neoaustralis,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia neoaustralis,EUNE2,Tree,Hardwood,Evergreen,,,20
Eugenia,padronii,,Myrtaceae,Myrtales,Magnoliopsida,Padron's stopper,EUPA12,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,palumbis,,Myrtaceae,Myrtales,Magnoliopsida,agatelang,EUPA28,Tree,Hardwood,Evergreen,,,
Eugenia,pisiformis,Eugenia tinguyensis,Myrtaceae,Myrtales,Magnoliopsida,Eugenia tinguyensis,EUTI3,Tree,Hardwood,Evergreen,,,20
Eugenia,prasina,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia prasina,EUPR1,Tree,Hardwood,Evergreen,,,20
Eugenia,procera,Myrtus procera,Myrtaceae,Myrtales,Magnoliopsida,Rockmyrtle,EUPR4,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,pruniformis,Eugenia olivacea,Myrtaceae,Myrtales,Magnoliopsida,Eugenia pruniformis,EUOL2,Tree,Hardwood,Evergreen,,,20
Eugenia,pseudopsidium,,Myrtaceae,Myrtales,Magnoliopsida,Christmas cherry,EUPS,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,punicifolia,Eugenia ovalifolia,Myrtaceae,Myrtales,Magnoliopsida,Beach cherry,EUPU4,Shrub or small tree,Hardwood,Evergreen,,,12
Eugenia,pyriformis,,Myrtaceae,Myrtales,Magnoliopsida,Perita de Barranquilla,EUPY1,Shrub,Hardwood,Evergreen,Slow,Moderate (35 - 55yrs),10
Eugenia,reinwardtiana,,Myrtaceae,Myrtales,Magnoliopsida,Mountain stopper,EURE7,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,repanda,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia repanda,EUPR2,Tree,Hardwood,Evergreen,,,17
Eugenia,rhombea,Eugenia foetida var. rhombea,Myrtaceae,Myrtales,Magnoliopsida,Red stopper,EURH,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),20
Eugenia,rostrata,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia rostrata,EURO2,Tree,Hardwood,Evergreen,,,20
Eugenia,serrasuela,,Myrtaceae,Myrtales,Magnoliopsida,Serrasuela,EUSE9,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,sessiliflora,,Myrtaceae,Myrtales,Magnoliopsida,Sessileleaf stopper,EUSE10,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,speciosa,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia speciosa,EUSP1,Tree,Hardwood,Evergreen,,,20
Eugenia,stahlii,,Myrtaceae,Myrtales,Magnoliopsida,Stahl's stopper,EUST3,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,stewardsonii,,Myrtaceae,Myrtales,Magnoliopsida,Stewardson's stopper,EUST6,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,stipitata,,Myrtaceae,Myrtales,Magnoliopsida,Araza,EUST9,Shrub,Hardwood,Evergreen,Slow,Moderate (35 - 55yrs),10
Eugenia,subundulata,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia subundulata,EUSU2,Tree,Hardwood,Evergreen,,,12
Eugenia,suzukii,,Myrtaceae,Myrtales,Magnoliopsida,Rebotel,EUSU1,Shrub,Hardwood,Evergreen,,,
Eugenia,umbelliflora,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia umbelliflora,EUUM2,Tree,Hardwood,Evergreen,,,23
Eugenia,umbrosa,,Myrtaceae,Myrtales,Magnoliopsida,Eugenia umbrosa,EUUM1,Tree,Hardwood,Evergreen,,,20
Eugenia,underwoodii,,Myrtaceae,Myrtales,Magnoliopsida,Underwood's stopper,EUUN,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Eugenia,uniflora,"Eugenia michelii, Eugenia myrtifolia",Myrtaceae,Myrtales,Magnoliopsida,Surinam cherry,EUUN2,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),12
Eugenia,woodburyana,,Myrtaceae,Myrtales,Magnoliopsida,Woodbury's stopper,EUWO2,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),28
Euodia,hortensis,,Rutaceae,Sapindales,Magnoliopsida,Pungent shrub,EUHO,Shrub or small tree,Hardwood,Evergreen,,,65
Euonymus,alatus v. apterus,,Celastraceae,Celastrales,Magnoliopsida,Winged burningbush,EUAL,Shrub,Hardwood,Deciduous,Slow,,16
Euonymus,americanus,,Celastraceae,Celastrales,Magnoliopsida,Bursting-heart,EUAM7,Shrub,Hardwood,Deciduous,Moderate,,25
Euonymus,aptera,,Celastraceae,Celastrales,Magnoliopsida,Corky spindletree,EUAP5,Shrub,Hardwood,Deciduous,Moderate,,25
Euonymus,atropurpureus,,Celastraceae,Celastrales,Magnoliopsida,Eastern wahoo,EUAT,Shrub or small tree,Hardwood,Deciduous,Moderate,Short (0 - 35yrs),25
Euonymus,cornutus,Euonymus cornutus v. quinquecornutus,Celastraceae,Celastrales,Magnoliopsida,Jesters-cap spindleberry,EUCO26,Shrub or small tree,Hardwood,Deciduous,,,6
Euonymus,europaeus,,Celastraceae,Celastrales,Magnoliopsida,European spindletree,EUEU,Shrub,Hardwood,Deciduous,Moderate,,25
Euonymus,fortunei,,Celastraceae,Celastrales,Magnoliopsida,Winter creeper,EUFO,Shrub,Hardwood,Evergreen,Fast,,25
Euonymus,hamiltonianus,Euonymus sieboldiana,Celastraceae,Celastrales,Magnoliopsida,Hamilton's spindletree,EUHA9,Shrub or small tree,Hardwood,Deciduous,Moderate,,25
Euonymus,japonicus,,Celastraceae,Celastrales,Magnoliopsida,Evergreen euonymus,EUJA,Shrub,Hardwood,Evergreen,Moderate,,25
Euonymus,kiautschovica,,Celastraceae,Celastrales,Magnoliopsida,Creeping strawberry bush,EUKI4,Shrub,Hardwood,Deciduous,Moderate,,25
Euonymus,latifolius,,Celastraceae,Celastrales,Magnoliopsida,Large-leaved Spindle,EULA4,Shrub,Hardwood,Deciduous,Slow,Moderate (35 - 55yrs),3
Euonymus,lucidus,,Celastraceae,Celastrales,Magnoliopsida,Spindle,EULU1,Shrub or small tree,Hardwood,Evergreen,Slow,Moderate (35 - 55yrs),12
Euonymus,maackii,,Celastraceae,Celastrales,Magnoliopsida,Winterberry,EUBU6,Shrub or small tree,Hardwood,Deciduous,Moderate,,25
Euonymus,occidentalis,,Celastraceae,Celastrales,Magnoliopsida,Western wahoo,EUOC,Shrub,Hardwood,Deciduous,Moderate,,25
Euonymus,phellomanus,,Celastraceae,Celastrales,Magnoliopsida,Corktree,EUPH5,Shrub,Hardwood,Deciduous,Moderate,,25
Euonymus,wilsonii,,Celastraceae,Celastrales,Magnoliopsida,Chinese euonymus,EUWI2,Shrub or small tree,Picea,Evergreen,,,20
Euphorbia,abyssinica,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Desert candle,ROAB,Tree,Palm,Evergreen,Fast,Short (0 - 35yrs),31
Euphorbia,aphylla,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Candelabro,EUAP2,Shrub,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),10
Euphorbia,arnottiana,"Euphorbia hookeri, Euphorbia myrtifolia, Chamaesyce arnottiana, Chamaesyce hookeri, Anisophyllum virgatum, Euphorbia hookeri var. typica",Euphorbiaceae,Euphorbiales,Magnoliopsida,'akoko,CHAR17,Shrub,Hardwood,Deciduous,,,
Euphorbia,articulata,"Euphorbia linearis, Chamaesyce articulata, Chamaesyce linearis, Chamaesyce vahlii",Euphorbiaceae,Euphorbiales,Magnoliopsida,Jointed sandmat,CHAR8,Shrub or small tree,Hardwood,Deciduous,,,2
Euphorbia,atrococca,"Euphorbia atrococca var. kilaueana, Euphorbia multiformis var. mohihiensis, Euphorbia atrococca var. typica, Chamaesyce atrococca, Chamaesyce atrococca var. kilaueana, Chamaesyce atrococca var. kokeeana, Euphorbia celastroides var. pseudoniuensis, Euphorbia atrococca var. kokeeana",Euphorbiaceae,Euphorbiales,Magnoliopsida,Koko,CHAT2,Shrub or small tree,Hardwood,Deciduous,,,6
Euphorbia,balsamifera,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Salaan,EUBA11,Shrub or small tree,Hardwood,Evergreen,Slow,Long (55+yrs),15
Euphorbia,candelabrum,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Candelabra tree,EUCA15,Tree,Palm,Evergreen,Fast,Short (0 - 35yrs),19
Euphorbia,celastroides,Chamaesyce celastroides,Euphorbiaceae,Euphorbiales,Magnoliopsida,'ekoko,CHCE,Shrub or small tree,Hardwood,Deciduous,,,15
Euphorbia,clusiifolia,"Chamaesyce clusiifolia, Anisophyllum nodosum, Euphorbia forbesii, Chamaesyce forbesii",Euphorbiaceae,Euphorbiales,Magnoliopsida,Forest sandmat,CHCL3,Vine,Hardwood,Deciduous,,,
Euphorbia,cotinifolia,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Mexican shrubby spurge,EUCO24,Shrub or small tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),38
Euphorbia,curtisii,"Tithymalopsis curtisii, Tithymalopsis eriogonoides",Euphorbiaceae,Euphorbiales,Magnoliopsida,Curtis' spurge,EUCU3,Shrub,Hardwood,Deciduous,Slow,,38
Euphorbia,dendroides,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Tree spurge,EUDE10,Shrub,Hardwood,Deciduous,Slow,,38
Euphorbia,haeleeleana,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Kauai spurge,EUHA2,Tree,Hardwood,Deciduous,Slow,,38
Euphorbia,halemanui,"Euphorbia remyi var. wilkesii, Chamaesyce remyi var. wilkesii, Chamaesyce halemanui, Chamaesyce remyi var. molesta, Euphorbia remyi var. molesta, Chamaesyce remyi var. leptopoda, Euphorbia remyi var. leptopoda",Euphorbiaceae,Euphorbiales,Magnoliopsida,Kauai sandmat,CHHA2,Vine,Hardwood,Deciduous,,,
Euphorbia,herbstii,"Chamaesyce rockii var. grandifolia, Chamaesyce herbstii, Chamaesyce forbesii var. grandifolia, Euphorbia rockii var. grandifolia",Euphorbiaceae,Euphorbiales,Magnoliopsida,Herbst's sandmat,CHHE3,Tree,Hardwood,Deciduous,,,18
Euphorbia,hyssopifolia,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Euphorbia hyssopifolia,EUBR,Herb,Herbaceous,Herbaceous,,,
Euphorbia,kuwaleana,Chamaesyce kuwaleana,Euphorbiaceae,Euphorbiales,Magnoliopsida,Kokomalei,CHKU,Shrub or small tree,Hardwood,Deciduous,,,3
Euphorbia,lactea,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Mottled spurge,EULA8,Shrub or small tree,Hardwood,Evergreen,Slow,,38
Euphorbia,laurifolia,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Lechero,EULA7,Shrub,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),10
Euphorbia,leucocephala,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Pascuita,EULE6,Shrub or small tree,Hardwood,Deciduous,Slow,,38
Euphorbia,milii,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Christplant,EUMI9,Vine,Hardwood,Evergreen,Slow,,38
Euphorbia,misera,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Cliff spurge,EUMI4,Shrub,Hardwood,Deciduous,Slow,,38
Euphorbia,multiformis,Chamaesyce multiformis,Euphorbiaceae,Euphorbiales,Magnoliopsida,Variable sandmat,CHMU3,Shrub or small tree,Hardwood,Deciduous,,,7
Euphorbia,neriifolia,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Indian spurgetree,EUNE4,Shrub or small tree,Hardwood,Evergreen,Slow,,38
Euphorbia,olowaluana,"Euphorbia olowaluana var. typica, Chamaesyce olowaluana, Euphorbia lorifolia var. gracilis, Euphorbia olowaluana var. gracilis, Chamaesyce olowaluana var. lepidofolia, Chamaesyce olowaluana var. gracilis, Euphorbia olowaluana var. lepidofolia",Euphorbiaceae,Euphorbiales,Magnoliopsida,Alpine sandmat,CHOL3,Shrub or small tree,Hardwood,Deciduous,,,18
Euphorbia,pereskiifolia,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Euphorbia pereskiifolia,EUPE3,Shrub or small tree,Hardwood,Summer Deciduous,,,12
Euphorbia,petiolaris,Aklema petiolaris,Euphorbiaceae,Euphorbiales,Magnoliopsida,Manchineel berry,EUPE8,Shrub or small tree,Hardwood,Deciduous,Slow,,38
Euphorbia,pulcherrima,Poinsettia pulcherrima,Euphorbiaceae,Euphorbiales,Magnoliopsida,Poinsettia,EUPU9,Shrub or small tree,Hardwood,Deciduous,Slow,Moderate (35 - 55yrs),38
Euphorbia,remyi,Chamaesyce remyi,Euphorbiaceae,Euphorbiales,Magnoliopsida,Remy's sandmat,CHRE3,Vine,Hardwood,Deciduous,,,
Euphorbia,rockii,Chamaesyce rockii,Euphorbiaceae,Euphorbiales,Magnoliopsida,Koolau range sandmat,CHRO2,Shrub or small tree,Hardwood,Deciduous,,,4
Euphorbia,tanquahuete,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Palo amarillo,EUTA,Shrub or small tree,Hardwood,Deciduous,Fast,,8
Euphorbia,tirucalli,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Indiantree spurge,EUTI,Tree,Hardwood,Evergreen,Moderate,Short (0 - 35yrs),25
Euphorbia,tithymaloides,Pedilanthus tithymaloides,Euphorbiaceae,Euphorbiales,Magnoliopsida,Redbird flower,PETI,Shrub,Hardwood,Deciduous,,,
Euplassa,isernii,,Proteaceae,Proteales,Magnoliopsida,Euplassa isernii,EUIS,Herb,Herbaceous,Herbaceous,,,
Eupomatia,laurina,,Eupomatiaceae,Magnoliales,Magnoliopsida,Bolwarra,EULA5,Shrub or small tree,Hardwood,Evergreen,Fast,Moderate (35 - 55yrs),5
Euptelea,pleiosperma,,Eupteleaceae,Ranunculales,Magnoliopsida,Euptelea pleiosperma,EUPL2,Tree,Hardwood,Deciduous,,,9
Euptelea,polyandra,,Eupteleaceae,Ranunculales,Magnoliopsida,Euptelea polyandra,EUPO4,Tree,Hardwood,Deciduous,Moderate,,25
Euroschinus,falcata,,Anacardiaceae,Sapindales,Magnoliopsida,Ribbonwood,EUFA2,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),132
Eurya,japonica,,Theaceae,Theales,Magnoliopsida,Japanese eurya,EUJA1,Shrub or small tree,Hardwood,Evergreen,,,3
Eurya,sandwicensis,Eurya sandwicensis var. grandifolia,Theaceae,Theales,Magnoliopsida,Anini,EUSA6,Shrub or small tree,Hardwood,Evergreen,Slow,,19
Eurycoma,longifolia,,Simaroubaceae,Sapindales,Magnoliopsida,Bittu bark,EULO3,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),39
Euryops,chrysanthemoides,,Asteraceae,Asterales,Magnoliopsida,Bull's eye,EUCH4,Shrub,Hardwood,Evergreen,,,
Euryops,multifidus,,Asteraceae,Asterales,Magnoliopsida,Hawk's eye,EUMU,Shrub,Hardwood,Evergreen,,,
Euryops,pectinatus,,Asteraceae,Asterales,Magnoliopsida,Golden euryops,EUPE,Shrub,Hardwood,Evergreen,,,
Euterpe,edulis,,Arecaceae,Arecales,Liliopsida,Assai palm,EUED,Palm,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),26
Euterpe,oleracea,,Arecaceae,Arecales,Liliopsida,Naidi,EUOL1,Palm,Palm,Evergreen,Fast,Moderate (35 - 55yrs),33
Euterpe,precatoria,,Arecaceae,Arecales,Liliopsida,Palma asai,EUPR3,Palm,Palm,Evergreen,Fast,Moderate (35 - 55yrs),26
Exbucklandia,populnea,,Hamamelidaceae,Hamamelidales,Magnoliopsida,Malayan aspen,EXPO,Tree,Hardwood,Evergreen,,,36
Exbucklandia,tonkinensis,,Hamamelidaceae,Hamamelidales,Magnoliopsida,Exbucklandia tonkinensis,EXBU,Tree,Hardwood,Evergreen,,,98
Excoecaria,agallocha,,Euphorbiaceae,Euphorbiales,Magnoliopsida,blinding tree,EXAG,Tree,Hardwood,Evergreen,,,45
Exocarpos,aphyllus,,Santalaceae,Santalales,Magnoliopsida,Leafless Ballart,EXAP,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),4
Exocarpos,cupressiformis,,Santalaceae,Santalales,Magnoliopsida,Cherry Ballart,EXCU,Tree,Hardwood,Evergreen,Slow,Long (55+yrs),26
Exocarpos,gaudichaudii,,Santalaceae,Santalales,Magnoliopsida,Hulumoa,EXGA,Shrub or small tree,Hardwood,Deciduous,,,7
Exocarpos,luteolus,,Santalaceae,Santalales,Magnoliopsida,Leafy ballart,EXLU,Shrub,Hardwood,Deciduous,,,
Exocarpos,menziesii,,Santalaceae,Santalales,Magnoliopsida,Menzies' ballart,EXME,Shrub,Hardwood,Deciduous,,,
Exocarpos,sparteus,,Santalaceae,Santalales,Magnoliopsida,Broom Ballart,EXSP,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),4
Exocarpos,strictus,,Santalaceae,Santalales,Magnoliopsida,Pale-fruit Ballart,EXST,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),2
Exocarpos,syrticola,,Santalaceae,Santalales,Magnoliopsida,Coast Ballart,EXSY,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),2
Exochorda,racemosa,Exochorda grandiflora,Rosaceae,Rosales,Magnoliopsida,Common pearlbrush,EXRA,Shrub,Hardwood,Deciduous,Moderate,,15
Exochorda,x macrantha,,Rosaceae,Rosales,Magnoliopsida,Pearlbush,EXXM,Shrub or small tree,Hardwood,Deciduous,,,10
Exostema,caribaeum,Cinchona caribaea,Rubiaceae,Rubiales,Magnoliopsida,Princewood,EXCA,Shrub or small tree,Hardwood,Evergreen,,,
Exostema,ellipticum,,Rubiaceae,Rubiales,Magnoliopsida,Plateado,EXEL,Shrub or small tree,Hardwood,Evergreen,,,90
Exostema,sanctae-luciae,,Rubiaceae,Rubiales,Magnoliopsida,Exostema sanctae-luciae,EXSA2,Tree,Hardwood,Deciduous,,,45
Exothea,paniculata,Melicocca paniculata,Sapindaceae,Sapindales,Magnoliopsida,Butterbough,EXPA,Tree,Hardwood,Evergreen,Slow,Long (55+yrs),60
Eysenhardtia,adenostylis,,Fabaceae,Fabales,Magnoliopsida,Taray,EYAD,Shrub or small tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),66
Eysenhardtia,orthocarpa,,Fabaceae,Fabales,Magnoliopsida,Tahitian kidneywood,EYOR,Shrub or small tree,Hardwood,Deciduous,,,20
Eysenhardtia,polystachya,,Fabaceae,Fabales,Magnoliopsida,Mexican kidneywood,EYPO,Shrub or small tree,Hardwood,Deciduous,,,20
Eysenhardtia,spinosa,,Fabaceae,Fabales,Magnoliopsida,Spiny kidneywood,EYSP,Shrub,Hardwood,Deciduous,,,
Eysenhardtia,texana,Eysenhardtia angustifolia,Fabaceae,Fabales,Magnoliopsida,Texas kidneywood,EYTE,Shrub or small tree,Hardwood,Deciduous,,,8
Fagraea,berteroana,Fagraea ksid,Loganiaceae,Gentianales,Magnoliopsida,Pua kenikeni,FABE,Shrub or small tree,Hardwood,Evergreen,,,50
Fagraea,ceilanica,,Loganiaceae,Gentianales,Magnoliopsida,Perfume flower tree,FACE,Shrub or small tree,Hardwood,Evergreen,Fast,Moderate (35 - 55yrs),49
Fagus,crenata,Fagus sieboldii,Fagaceae,Fagales,Magnoliopsida,Japanese beech,FACR,Tree,Hardwood,Deciduous,Slow,Long (55+yrs),87
Fagus,engleriana,,Fagaceae,Fagales,Magnoliopsida,Engler’s beech,FAEN,Tree,Hardwood,Deciduous,,,45
Fagus,grandifolia,"Fagus grandifolia ssp. heterophylla, Fagus grandifolia var. caroliniana, Fagus americana, Fagus ferruginea",Fagaceae,Fagales,Magnoliopsida,American beech,FAGR,Tree,Hardwood,Deciduous,Slow,Long (55+yrs),80
Fagus,grandifolia ssp. mexicana,Fagus mexicana,Fagaceae,Fagales,Magnoliopsida,Mexican beech,FAME,Tree,Hardwood,Deciduous,,,30
Fagus,orientalis,,Fagaceae,Fagales,Magnoliopsida,Oriental beech,FAOR,Tree,Hardwood,Deciduous,Moderate,Long (55+yrs),20
Fagus,sylvatica,"Fagus sylvatica v. suentelensis, Fagus sylvatica 'Purpurea', Fagus sylvatica var. atropunicea",Fagaceae,Fagales,Magnoliopsida,European beech,FASY,Tree,Hardwood,Deciduous,Slow,Long (55+yrs),58
Fagus,x taurica,,Fagaceae,Fagales,Magnoliopsida,Crimean beech,FAXT,Tree,Hardwood,Deciduous,,,60
Faidherbia,albida,Acacia albida,Poaceae,Cyperales,Liliopsida,White acacia,ACAL,Tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),87
Falcataria,falcata,,Fabaceae,Fabales,Magnoliopsida,Moluccan albizia,FAFA,Tree,Hardwood,Deciduous,Fast,,120
Fallugia,paradoxa,,Rosaceae,Rosales,Magnoliopsida,Apache plume,FAPA,Shrub,Hardwood,Deciduous,,,
Faramea,multiflora,,Rubiaceae,Rubiales,Magnoliopsida,limaozinho-bravo,FAMU,Shrub or small tree,Hardwood,Evergreen,,,3
Faramea,occidentalis,Ixora occidentalis,Rubiaceae,Rubiales,Magnoliopsida,False coffee,FAOC,Shrub or small tree,Hardwood,Evergreen,Slow,Long (55+yrs),65
Fargesia,nitida,,Poaceae,Cyperales,Liliopsida,Blue fountain bamboo,FANI,Shrub,Hardwood,Evergreen,Fast,Moderate (35 - 55yrs),10
Fatsia,japonica,,Araliaceae,Apiales,Magnoliopsida,Japanese aralia,FAJA,Shrub,Hardwood,Evergreen,Moderate,,15
Fendlera,rigida,Fendlera linearis,Hydrangeaceae,Rosales,Magnoliopsida,Stiff fendlerbush,FERI2,Shrub,Hardwood,Deciduous,,,
Fendlera,rupicola,Fendlera rupicola var. falcata,Hydrangeaceae,Rosales,Magnoliopsida,Cliff fendlerbush,FERU,Shrub,Hardwood,Deciduous,,,
Fendlera,wrightii,Fendlera rupicola var. wrightii,Hydrangeaceae,Rosales,Magnoliopsida,Wright's fendlerbush,FEWR,Shrub,Hardwood,Deciduous,,,
Fendlerella,utahensis,,Hydrangeaceae,Rosales,Magnoliopsida,Utah fendlerbush,FEUT,Shrub,Hardwood,Deciduous,,,
Fernandoa,adenophylla,,Bignoniaceae,Scrophulariales,Magnoliopsida,Karenwood,FEAD,Tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),66
Ferocactus,wislizeni,Echinocactus wislizeni,Cactaceae,Caryophyllales,Magnoliopsida,Candy barrelcactus,FEWI,Cactus,Hardwood,Evergreen,Slow,Long (55+yrs),11
Feroniella,lucida,,Rutaceae,Sapindales,Magnoliopsida,Java Cola,FELU,Tree,Hardwood,Summer Deciduous,Moderate,Moderate (35 - 55yrs),33
Ficus,altissima,,Moraceae,Urticales,Magnoliopsida,Council tree,FIAL4,Tree,Hardwood,Deciduous,Fast,,71
Ficus,americana,"Ficus sintenisii, Ficus perforata",Moraceae,Urticales,Magnoliopsida,Jamaican cherry fig,FIAM,Shrub or small tree,Hardwood,Evergreen,Fast,,71
Ficus,americana ssp. andicola,Ficus andicola,Moraceae,Urticales,Magnoliopsida,Caucho sabanero,FIAN,Tree,Hardwood,Evergreen,Fast,Moderate (35 - 55yrs),66
Ficus,ampelas,Ficus irisana,Moraceae,Urticales,Magnoliopsida,Ficus ampelas,FIIR,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),100
Ficus,amplissima,,Moraceae,Urticales,Magnoliopsida,Indian bat fig,FIAM1,Tree,Hardwood,Evergreen,Fast,Long (55+yrs),80
Ficus,annulata,,Moraceae,Urticales,Magnoliopsida,Banyan tree,FIAN1,Tree,Hardwood,Evergreen,Fast,Long (55+yrs),105
Ficus,aurea,,Moraceae,Urticales,Magnoliopsida,Florida strangler fig,FIAU,Tree,Hardwood,Deciduous,Fast,Long (55+yrs),55
Ficus,auriculata,,Moraceae,Urticales,Magnoliopsida,Roxburgh fig,FIAU3,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),33
Ficus,benghalensis,,Moraceae,Urticales,Magnoliopsida,Indian banyan,FIBE2,Tree,Hardwood,Evergreen,Fast,,63
Ficus,benjamina,Ficus nitida,Moraceae,Urticales,Magnoliopsida,Benjamin fig,FIBE,Tree,Hardwood,Evergreen,Fast,Long (55+yrs),53
Ficus,binnendijkii,,Moraceae,Urticales,Magnoliopsida,Long-leaf fig,FIBI,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),12
Ficus,botryocarpa,,Moraceae,Urticales,Magnoliopsida,Ficus botryocarpa,FIBO,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),33
